# METADATA
start-addr   : 0x561880d8d2a0
end-addr     : 0x561880d8ee30
block-size   : 7056
owner-thread : 0
slice-size   : 129
thread-count : 8
event-count  : 9512
max-qtime    : 9335

# DATA
time,thread,event,size,offset
5874,1,R,8,1312
5875,1,R,8,2040
5876,1,W,8,1312
5877,1,W,8,2040
5878,1,R,8,1320
5879,1,R,8,2032
5880,1,W,8,1320
5881,1,W,8,2032
5882,1,R,8,1328
5883,1,R,8,2024
5884,1,W,8,1328
5885,1,W,8,2024
5886,1,R,8,1336
5887,1,R,8,2016
5888,1,W,8,1336
5889,1,W,8,2016
5890,1,R,8,1344
5891,1,R,8,2008
5892,1,W,8,1344
5893,1,W,8,2008
5894,1,R,8,1352
5895,1,R,8,2000
5896,1,W,8,1352
5897,1,W,8,2000
5898,1,R,8,1360
5899,1,R,8,1992
5900,1,W,8,1360
5901,1,W,8,1992
5902,1,R,8,1368
5903,1,R,8,1984
5904,1,W,8,1368
5905,1,W,8,1984
5906,1,R,8,1376
5907,1,R,8,1976
5908,1,W,8,1376
5909,1,W,8,1976
5910,1,R,8,1384
5911,1,R,8,1968
5912,1,W,8,1384
5913,1,W,8,1968
5914,1,R,8,1392
5915,1,R,8,1960
5916,1,W,8,1392
5917,1,W,8,1960
5918,1,R,8,1400
5919,1,R,8,1952
5920,1,W,8,1400
5921,1,W,8,1952
5922,1,R,8,1408
5923,1,R,8,1944
5924,1,W,8,1408
5925,1,W,8,1944
5926,1,R,8,1416
5927,1,R,8,1936
5928,1,W,8,1416
5929,1,W,8,1936
5930,1,R,8,1424
5931,1,R,8,1928
5932,1,W,8,1424
5933,1,W,8,1928
5934,1,R,8,1432
5935,1,R,8,1920
5936,1,W,8,1432
5937,1,W,8,1920
5938,1,R,8,1440
5939,1,R,8,1912
5940,1,W,8,1440
5941,1,W,8,1912
5942,1,R,8,1448
5943,1,R,8,1904
5944,1,W,8,1448
5945,1,W,8,1904
5946,1,R,8,1456
5947,1,R,8,1896
5948,1,W,8,1456
5949,1,W,8,1896
5950,1,R,8,1464
5951,1,R,8,1888
5952,1,W,8,1464
5953,1,W,8,1888
5954,1,R,8,1472
5955,1,R,8,1880
5956,1,W,8,1472
5957,1,W,8,1880
5958,1,R,8,1480
5959,1,R,8,1872
5960,1,W,8,1480
5961,1,W,8,1872
5962,1,R,8,1488
5963,1,R,8,1864
5964,1,W,8,1488
5965,1,W,8,1864
5966,1,R,8,1496
5967,1,R,8,1856
5968,1,W,8,1496
5969,1,W,8,1856
5970,1,R,8,1504
5971,1,R,8,1848
5972,1,W,8,1504
5973,1,W,8,1848
5974,1,R,8,1512
5975,1,R,8,1840
5976,1,W,8,1512
5977,1,W,8,1840
5978,1,R,8,1520
5979,1,R,8,1832
5980,1,W,8,1520
5981,1,W,8,1832
5982,1,R,8,1528
5983,1,R,8,1824
5984,1,W,8,1528
5985,1,W,8,1824
5986,1,R,8,1536
5987,1,R,8,1816
5988,1,W,8,1536
5989,1,W,8,1816
5990,1,R,8,1544
5991,1,R,8,1808
5992,1,W,8,1544
5993,1,W,8,1808
5994,1,R,8,1552
5995,1,R,8,1800
5996,1,W,8,1552
5997,1,W,8,1800
5998,1,R,8,1560
5999,1,R,8,1792
6000,1,W,8,1560
6001,1,W,8,1792
6002,1,R,8,1568
6003,1,R,8,1784
6004,1,W,8,1568
6005,1,W,8,1784
6006,1,R,8,1576
6007,1,R,8,1776
6008,1,W,8,1576
6009,1,W,8,1776
6010,1,R,8,1584
6011,1,R,8,1768
6012,1,W,8,1584
6013,1,W,8,1768
6014,1,R,8,1592
6015,1,R,8,1760
6016,1,W,8,1592
6017,1,W,8,1760
6018,1,R,8,1600
6019,1,R,8,1752
6020,1,W,8,1600
6021,1,W,8,1752
6022,1,R,8,1608
6023,1,R,8,1744
6024,1,W,8,1608
6025,1,W,8,1744
6026,1,R,8,1616
6027,1,R,8,1736
6028,1,W,8,1616
6029,1,W,8,1736
6030,1,R,8,1624
6031,1,R,8,1728
6032,1,W,8,1624
6033,1,W,8,1728
6034,1,R,8,1632
6035,1,R,8,1720
6036,1,W,8,1632
6037,1,W,8,1720
6038,1,R,8,1640
6039,1,R,8,1712
6040,1,W,8,1640
6041,1,W,8,1712
6042,1,R,8,1648
6043,1,R,8,1704
6044,1,W,8,1648
6045,1,W,8,1704
6046,1,R,8,1656
6047,1,R,8,1696
6048,1,W,8,1656
6049,1,W,8,1696
6050,1,R,8,1664
6051,1,R,8,1688
6052,1,W,8,1664
6053,1,W,8,1688
6054,1,R,8,1672
6055,1,R,8,1680
6056,1,W,8,1672
6057,1,W,8,1680
6058,1,Td,0,0
6059,0,R,8,3360
6060,0,R,8,5200
6061,0,W,8,3360
6062,0,W,8,5200
6063,0,R,8,3368
6064,0,R,8,5192
6065,0,W,8,3368
6066,0,W,8,5192
6067,0,R,8,3376
6068,0,R,8,5184
6069,0,W,8,3376
6070,0,W,8,5184
6071,0,R,8,3384
6072,0,R,8,5176
6073,0,W,8,3384
6074,0,W,8,5176
6075,0,R,8,3392
6076,0,R,8,5168
6077,0,W,8,3392
6078,0,W,8,5168
6079,0,R,8,3400
6080,0,R,8,5160
6081,0,W,8,3400
6082,0,W,8,5160
6083,0,R,8,3408
6084,0,R,8,5152
6085,0,W,8,3408
6086,0,W,8,5152
6087,0,R,8,3416
6088,0,R,8,5144
6089,0,W,8,3416
6090,0,W,8,5144
6091,0,R,8,3424
6092,0,R,8,5136
6093,0,W,8,3424
6094,0,W,8,5136
6095,0,R,8,3432
6096,0,R,8,5128
6097,0,W,8,3432
6098,0,W,8,5128
6099,0,R,8,3440
6100,0,R,8,5120
6101,0,W,8,3440
6102,0,W,8,5120
6103,0,R,8,3448
6104,0,R,8,5112
6105,0,W,8,3448
6106,0,W,8,5112
6107,0,R,8,3456
6108,0,R,8,5104
6109,0,W,8,3456
6110,0,W,8,5104
6111,0,R,8,3464
6112,0,R,8,5096
6113,0,W,8,3464
6114,0,W,8,5096
6115,0,R,8,3472
6116,0,R,8,5088
6117,0,W,8,3472
6118,0,W,8,5088
6119,0,R,8,3480
6120,0,R,8,5080
6121,0,W,8,3480
6122,0,W,8,5080
6123,0,R,8,3488
6124,0,R,8,5072
6125,0,W,8,3488
6126,0,W,8,5072
6127,0,R,8,3496
6128,0,R,8,5064
6129,0,W,8,3496
6130,0,W,8,5064
6131,0,R,8,3504
6132,0,R,8,5056
6133,0,W,8,3504
6134,0,W,8,5056
6135,0,R,8,3512
6136,0,R,8,5048
6137,0,W,8,3512
6138,0,W,8,5048
6139,0,R,8,3520
6140,0,R,8,5040
6141,0,W,8,3520
6142,0,W,8,5040
6143,0,R,8,3528
6144,0,R,8,5032
6145,0,W,8,3528
6146,0,W,8,5032
6147,0,R,8,3536
6148,0,R,8,5024
6149,0,W,8,3536
6150,0,W,8,5024
6151,0,R,8,3544
6152,0,R,8,5016
6153,0,W,8,3544
6154,0,W,8,5016
6155,0,R,8,3552
6156,0,R,8,5008
6157,0,W,8,3552
6158,0,W,8,5008
6159,0,R,8,3560
6160,0,R,8,5000
6161,0,W,8,3560
6162,0,W,8,5000
6163,0,R,8,3568
6164,0,R,8,4992
6165,0,W,8,3568
6166,0,W,8,4992
6167,0,R,8,3576
6168,0,R,8,4984
6169,0,W,8,3576
6170,0,W,8,4984
6171,0,R,8,3584
6172,0,R,8,4976
6173,0,W,8,3584
6174,0,W,8,4976
6175,0,R,8,3592
6176,0,R,8,4968
6177,0,W,8,3592
6178,0,W,8,4968
6179,0,R,8,3600
6180,0,R,8,4960
6181,0,W,8,3600
6182,0,W,8,4960
6183,0,R,8,3608
6184,0,R,8,4952
6185,0,W,8,3608
6186,0,W,8,4952
6187,0,R,8,3616
6188,0,R,8,4944
6189,0,W,8,3616
6190,0,W,8,4944
6191,0,R,8,3624
6192,0,R,8,4936
6193,0,W,8,3624
6194,0,W,8,4936
6195,0,R,8,3632
6196,0,R,8,4928
6197,0,W,8,3632
6198,0,W,8,4928
6199,0,R,8,3640
6200,0,R,8,4920
6201,0,W,8,3640
6202,0,W,8,4920
6203,0,R,8,3648
6204,0,R,8,4912
6205,0,W,8,3648
6206,0,W,8,4912
6207,0,R,8,3656
6208,0,R,8,4904
6209,0,W,8,3656
6210,0,W,8,4904
6211,0,R,8,3664
6212,0,R,8,4896
6213,0,W,8,3664
6214,0,W,8,4896
6215,0,R,8,3672
6216,0,R,8,4888
6217,0,W,8,3672
6218,0,W,8,4888
6219,0,R,8,3680
6220,0,R,8,4880
6221,0,W,8,3680
6222,0,W,8,4880
6223,0,R,8,3688
6224,0,R,8,4872
6225,0,W,8,3688
6226,0,W,8,4872
6227,0,R,8,3696
6228,0,R,8,4864
6229,0,W,8,3696
6230,0,W,8,4864
6231,0,R,8,3704
6232,0,R,8,4856
6233,0,W,8,3704
6234,0,W,8,4856
6235,0,R,8,3712
6236,0,R,8,4848
6237,0,W,8,3712
6238,0,W,8,4848
6239,0,R,8,3720
6240,0,R,8,4840
6241,0,W,8,3720
6242,0,W,8,4840
6243,0,R,8,3728
6244,0,R,8,4832
6245,0,W,8,3728
6246,0,W,8,4832
6247,0,R,8,3736
6248,0,R,8,4824
6249,0,W,8,3736
6250,0,W,8,4824
6251,0,R,8,3744
6252,0,R,8,4816
6253,0,W,8,3744
6254,0,W,8,4816
6255,0,R,8,3752
6256,0,R,8,4808
6257,0,W,8,3752
6258,0,W,8,4808
6259,0,R,8,3760
6260,0,R,8,4800
6261,0,W,8,3760
6262,0,W,8,4800
6263,0,R,8,3768
6264,0,R,8,4792
6265,0,W,8,3768
6266,0,W,8,4792
6267,0,R,8,3776
6268,0,R,8,4784
6269,0,W,8,3776
6270,0,W,8,4784
6271,0,R,8,3784
6272,0,R,8,4776
6273,0,W,8,3784
6274,0,W,8,4776
6275,0,R,8,3792
6276,0,R,8,4768
6277,0,W,8,3792
6278,0,W,8,4768
6279,0,R,8,3800
6280,0,R,8,4760
6281,0,W,8,3800
6282,0,W,8,4760
6283,0,R,8,3808
6284,0,R,8,4752
6285,0,W,8,3808
6286,0,W,8,4752
6287,0,R,8,3816
6288,0,R,8,4744
6289,0,W,8,3816
6290,0,W,8,4744
6291,2,Tc,0,0
6292,0,R,8,1680
6293,0,R,8,3352
6294,0,W,8,1680
6295,0,W,8,3352
6296,0,R,8,1688
6297,0,R,8,3344
6298,0,W,8,1688
6299,0,W,8,3344
6300,0,R,8,1696
6301,0,R,8,3336
6302,0,W,8,1696
6303,0,W,8,3336
6304,0,R,8,1704
6305,0,R,8,3328
6306,0,W,8,1704
6307,0,W,8,3328
6308,0,R,8,1712
6309,0,R,8,3320
6310,0,W,8,1712
6311,0,W,8,3320
6312,0,R,8,1720
6313,0,R,8,3312
6314,0,W,8,1720
6315,0,W,8,3312
6316,0,R,8,1728
6317,0,R,8,3304
6318,0,W,8,1728
6319,0,W,8,3304
6320,0,R,8,1736
6321,0,R,8,3296
6322,0,W,8,1736
6323,0,W,8,3296
6324,0,R,8,1744
6325,0,R,8,3288
6326,0,W,8,1744
6327,0,W,8,3288
6328,0,R,8,1752
6329,0,R,8,3280
6330,0,W,8,1752
6331,0,W,8,3280
6332,0,R,8,1760
6333,0,R,8,3272
6334,0,W,8,1760
6335,0,W,8,3272
6336,0,R,8,1768
6337,0,R,8,3264
6338,0,W,8,1768
6339,0,W,8,3264
6340,0,R,8,1776
6341,0,R,8,3256
6342,0,W,8,1776
6343,0,W,8,3256
6344,0,R,8,1784
6345,0,R,8,3248
6346,0,W,8,1784
6347,0,W,8,3248
6348,0,R,8,1792
6349,0,R,8,3240
6350,0,W,8,1792
6351,0,W,8,3240
6352,0,R,8,1800
6353,0,R,8,3232
6354,0,W,8,1800
6355,0,W,8,3232
6356,0,R,8,1808
6357,0,R,8,3224
6358,0,W,8,1808
6359,0,W,8,3224
6360,0,R,8,1816
6361,0,R,8,3216
6362,0,W,8,1816
6363,0,W,8,3216
6364,0,R,8,1824
6365,0,R,8,3208
6366,0,W,8,1824
6367,0,W,8,3208
6368,0,R,8,1832
6369,0,R,8,3200
6370,0,W,8,1832
6371,0,W,8,3200
6372,0,R,8,1840
6373,0,R,8,3192
6374,0,W,8,1840
6375,0,W,8,3192
6376,0,R,8,1848
6377,0,R,8,3184
6378,0,W,8,1848
6379,0,W,8,3184
6380,0,R,8,1856
6381,0,R,8,3176
6382,0,W,8,1856
6383,0,W,8,3176
6384,0,R,8,1864
6385,0,R,8,3168
6386,0,W,8,1864
6387,0,W,8,3168
6388,0,R,8,1872
6389,0,R,8,3160
6390,0,W,8,1872
6391,0,W,8,3160
6392,0,R,8,1880
6393,0,R,8,3152
6394,0,W,8,1880
6395,0,W,8,3152
6396,0,R,8,1888
6397,0,R,8,3144
6398,0,W,8,1888
6399,0,W,8,3144
6400,0,R,8,1896
6401,0,R,8,3136
6402,0,W,8,1896
6403,0,W,8,3136
6404,0,R,8,1904
6405,0,R,8,3128
6406,0,W,8,1904
6407,0,W,8,3128
6408,0,R,8,1912
6409,0,R,8,3120
6410,0,W,8,1912
6411,0,W,8,3120
6412,0,R,8,1920
6413,0,R,8,3112
6414,0,W,8,1920
6415,0,W,8,3112
6416,0,R,8,1928
6417,0,R,8,3104
6418,0,W,8,1928
6419,0,W,8,3104
6420,0,R,8,1936
6421,0,R,8,3096
6422,0,W,8,1936
6423,0,W,8,3096
6424,0,R,8,1944
6425,0,R,8,3088
6426,0,W,8,1944
6427,0,W,8,3088
6428,0,R,8,1952
6429,0,R,8,3080
6430,0,W,8,1952
6431,0,W,8,3080
6432,0,R,8,1960
6433,0,R,8,3072
6434,0,W,8,1960
6435,0,W,8,3072
6436,0,R,8,1968
6437,0,R,8,3064
6438,0,W,8,1968
6439,0,W,8,3064
6440,0,R,8,1976
6441,0,R,8,3056
6442,0,W,8,1976
6443,0,W,8,3056
6444,0,R,8,1984
6445,0,R,8,3048
6446,0,W,8,1984
6447,0,W,8,3048
6448,0,R,8,1992
6449,0,R,8,3040
6450,0,W,8,1992
6451,0,W,8,3040
6452,0,R,8,2000
6453,0,R,8,3032
6454,0,W,8,2000
6455,0,W,8,3032
6456,0,R,8,2008
6457,0,R,8,3024
6458,0,W,8,2008
6459,0,W,8,3024
6460,0,R,8,2016
6461,0,R,8,3016
6462,0,W,8,2016
6463,0,W,8,3016
6464,0,R,8,2024
6465,0,R,8,3008
6466,0,W,8,2024
6467,0,W,8,3008
6468,0,R,8,2032
6469,0,R,8,3000
6470,0,W,8,2032
6471,0,W,8,3000
6472,0,R,8,2040
6473,0,R,8,2992
6474,0,W,8,2040
6475,0,W,8,2992
6476,0,R,8,2048
6477,0,R,8,2984
6478,0,W,8,2048
6479,0,W,8,2984
6480,0,R,8,2056
6481,0,R,8,2976
6482,0,W,8,2056
6483,0,W,8,2976
6484,0,R,8,2064
6485,0,R,8,2968
6486,0,W,8,2064
6487,0,W,8,2968
6488,0,R,8,2072
6489,0,R,8,2960
6490,0,W,8,2072
6491,0,W,8,2960
6492,0,R,8,2080
6493,0,R,8,2952
6494,0,W,8,2080
6495,0,W,8,2952
6496,0,R,8,2088
6497,0,R,8,2944
6498,0,W,8,2088
6499,0,W,8,2944
6500,0,R,8,2096
6501,0,R,8,2936
6502,0,W,8,2096
6503,0,W,8,2936
6504,0,R,8,2104
6505,0,R,8,2928
6506,0,W,8,2104
6507,0,W,8,2928
6508,0,R,8,2112
6509,0,R,8,2920
6510,0,W,8,2112
6511,0,W,8,2920
6512,0,R,8,2120
6513,0,R,8,2912
6514,0,W,8,2120
6515,0,W,8,2912
6516,0,R,8,2128
6517,0,R,8,2904
6518,0,W,8,2128
6519,0,W,8,2904
6520,0,R,8,2136
6521,0,R,8,2896
6522,0,W,8,2136
6523,0,W,8,2896
6524,0,R,8,2144
6525,0,R,8,2888
6526,0,W,8,2144
6527,0,W,8,2888
6528,0,R,8,2152
6529,0,R,8,2880
6530,0,W,8,2152
6531,0,W,8,2880
6532,0,R,8,2160
6533,0,R,8,2872
6534,0,W,8,2160
6535,0,W,8,2872
6536,0,R,8,2168
6537,0,R,8,2864
6538,0,W,8,2168
6539,0,W,8,2864
6540,0,R,8,2176
6541,0,R,8,2856
6542,0,W,8,2176
6543,0,W,8,2856
6544,0,R,8,2184
6545,0,R,8,2848
6546,0,W,8,2184
6547,0,W,8,2848
6548,0,R,8,2192
6549,0,R,8,2840
6550,0,W,8,2192
6551,0,W,8,2840
6552,0,R,8,2200
6553,0,R,8,2832
6554,0,W,8,2200
6555,0,W,8,2832
6556,0,R,8,2208
6557,0,R,8,2824
6558,0,W,8,2208
6559,0,W,8,2824
6560,0,R,8,2216
6561,0,R,8,2816
6562,0,W,8,2216
6563,0,W,8,2816
6564,0,R,8,2224
6565,0,R,8,2808
6566,0,W,8,2224
6567,0,W,8,2808
6568,0,R,8,2232
6569,0,R,8,2800
6570,0,W,8,2232
6571,0,W,8,2800
6572,0,R,8,2240
6573,0,R,8,2792
6574,0,W,8,2240
6575,0,W,8,2792
6576,0,R,8,2248
6577,0,R,8,2784
6578,0,W,8,2248
6579,0,W,8,2784
6580,0,R,8,2256
6581,0,R,8,2776
6582,0,W,8,2256
6583,0,W,8,2776
6584,0,R,8,2264
6585,0,R,8,2768
6586,0,W,8,2264
6587,0,W,8,2768
6588,0,R,8,2272
6589,0,R,8,2760
6590,0,W,8,2272
6591,0,W,8,2760
6592,0,R,8,2280
6593,0,R,8,2752
6594,0,W,8,2280
6595,0,W,8,2752
6596,0,R,8,2288
6597,0,R,8,2744
6598,0,W,8,2288
6599,0,W,8,2744
6600,0,R,8,2296
6601,0,R,8,2736
6602,0,W,8,2296
6603,0,W,8,2736
6604,0,R,8,2304
6605,0,R,8,2728
6606,0,W,8,2304
6607,0,W,8,2728
6608,0,R,8,2312
6609,0,R,8,2720
6610,0,W,8,2312
6611,0,W,8,2720
6612,0,R,8,2320
6613,0,R,8,2712
6614,0,W,8,2320
6615,0,W,8,2712
6616,0,R,8,2328
6617,0,R,8,2704
6618,0,W,8,2328
6619,0,W,8,2704
6620,0,R,8,2336
6621,0,R,8,2696
6622,0,W,8,2336
6623,0,W,8,2696
6624,0,R,8,2344
6625,0,R,8,2688
6626,0,W,8,2344
6627,0,W,8,2688
6628,0,R,8,2352
6629,0,R,8,2680
6630,0,W,8,2352
6631,0,W,8,2680
6632,0,R,8,2360
6633,0,R,8,2672
6634,0,W,8,2360
6635,0,W,8,2672
6636,0,R,8,2368
6637,0,R,8,2664
6638,0,W,8,2368
6639,0,W,8,2664
6640,0,R,8,2376
6641,0,R,8,2656
6642,0,W,8,2376
6643,0,W,8,2656
6644,0,R,8,2384
6645,0,R,8,2648
6646,0,W,8,2384
6647,0,W,8,2648
6648,0,R,8,2392
6649,0,R,8,2640
6650,0,W,8,2392
6651,0,W,8,2640
6652,0,R,8,2400
6653,0,R,8,2632
6654,0,W,8,2400
6655,0,W,8,2632
6656,0,R,8,2408
6657,0,R,8,2624
6658,0,W,8,2408
6659,0,W,8,2624
6660,0,R,8,2416
6661,0,R,8,2616
6662,0,W,8,2416
6663,0,W,8,2616
6664,0,R,8,2424
6665,0,R,8,2608
6666,0,W,8,2424
6667,0,W,8,2608
6668,0,R,8,2432
6669,0,R,8,2600
6670,0,W,8,2432
6671,0,W,8,2600
6672,0,R,8,2440
6673,0,R,8,2592
6674,0,W,8,2440
6675,0,W,8,2592
6676,0,R,8,2448
6677,0,R,8,2584
6678,0,W,8,2448
6679,0,W,8,2584
6680,0,R,8,2456
6681,0,R,8,2576
6682,0,W,8,2456
6683,0,W,8,2576
6684,0,R,8,2464
6685,0,R,8,2568
6686,0,W,8,2464
6687,0,W,8,2568
6688,0,R,8,2472
6689,0,R,8,2560
6690,0,W,8,2472
6691,0,W,8,2560
6692,0,R,8,2480
6693,0,R,8,2552
6694,0,W,8,2480
6695,0,W,8,2552
6696,0,R,8,2488
6697,0,R,8,2544
6698,0,W,8,2488
6699,0,W,8,2544
6700,0,R,8,2496
6701,0,R,8,2536
6702,0,W,8,2496
6703,0,W,8,2536
6704,0,R,8,2504
6705,0,R,8,2528
6706,0,W,8,2504
6707,0,W,8,2528
6708,0,R,8,2512
6709,0,R,8,2520
6710,0,W,8,2512
6711,0,W,8,2520
6712,2,R,8,3824
6713,2,R,8,4736
6714,2,W,8,3824
6715,2,W,8,4736
6716,2,R,8,3832
6717,2,R,8,4728
6718,2,W,8,3832
6719,2,W,8,4728
6720,2,R,8,3840
6721,2,R,8,4720
6722,2,W,8,3840
6723,2,W,8,4720
6724,2,R,8,3848
6725,2,R,8,4712
6726,2,W,8,3848
6727,2,W,8,4712
6728,2,R,8,3856
6729,2,R,8,4704
6730,2,W,8,3856
6731,2,W,8,4704
6732,2,R,8,3864
6733,2,R,8,4696
6734,2,W,8,3864
6735,2,W,8,4696
6736,2,R,8,3872
6737,2,R,8,4688
6738,2,W,8,3872
6739,2,W,8,4688
6740,2,R,8,3880
6741,2,R,8,4680
6742,2,W,8,3880
6743,2,W,8,4680
6744,2,R,8,3888
6745,2,R,8,4672
6746,2,W,8,3888
6747,2,W,8,4672
6748,2,R,8,3896
6749,2,R,8,4664
6750,2,W,8,3896
6751,2,W,8,4664
6752,2,R,8,3904
6753,2,R,8,4656
6754,2,W,8,3904
6755,2,W,8,4656
6756,2,R,8,3912
6757,2,R,8,4648
6758,2,W,8,3912
6759,2,W,8,4648
6760,2,R,8,3920
6761,2,R,8,4640
6762,2,W,8,3920
6763,2,W,8,4640
6764,2,R,8,3928
6765,2,R,8,4632
6766,2,W,8,3928
6767,2,W,8,4632
6768,2,R,8,3936
6769,2,R,8,4624
6770,2,W,8,3936
6771,2,W,8,4624
6772,2,R,8,3944
6773,2,R,8,4616
6774,2,W,8,3944
6775,2,W,8,4616
6776,2,R,8,3952
6777,2,R,8,4608
6778,2,W,8,3952
6779,2,W,8,4608
6780,2,R,8,3960
6781,2,R,8,4600
6782,2,W,8,3960
6783,2,W,8,4600
6784,2,R,8,3968
6785,2,R,8,4592
6786,2,W,8,3968
6787,2,W,8,4592
6788,2,R,8,3976
6789,2,R,8,4584
6790,2,W,8,3976
6791,2,W,8,4584
6792,2,R,8,3984
6793,2,R,8,4576
6794,2,W,8,3984
6795,2,W,8,4576
6796,2,R,8,3992
6797,2,R,8,4568
6798,2,W,8,3992
6799,2,W,8,4568
6800,2,R,8,4000
6801,2,R,8,4560
6802,2,W,8,4000
6803,2,W,8,4560
6804,2,R,8,4008
6805,2,R,8,4552
6806,2,W,8,4008
6807,2,W,8,4552
6808,2,R,8,4016
6809,2,R,8,4544
6810,2,W,8,4016
6811,2,W,8,4544
6812,2,R,8,4024
6813,2,R,8,4536
6814,2,W,8,4024
6815,2,W,8,4536
6816,2,R,8,4032
6817,2,R,8,4528
6818,2,W,8,4032
6819,2,W,8,4528
6820,2,R,8,4040
6821,2,R,8,4520
6822,2,W,8,4040
6823,2,W,8,4520
6824,2,R,8,4048
6825,2,R,8,4512
6826,2,W,8,4048
6827,2,W,8,4512
6828,2,R,8,4056
6829,2,R,8,4504
6830,2,W,8,4056
6831,2,W,8,4504
6832,2,R,8,4064
6833,2,R,8,4496
6834,2,W,8,4064
6835,2,W,8,4496
6836,2,R,8,4072
6837,2,R,8,4488
6838,2,W,8,4072
6839,2,W,8,4488
6840,2,R,8,4080
6841,2,R,8,4480
6842,2,W,8,4080
6843,2,W,8,4480
6844,2,R,8,4088
6845,2,R,8,4472
6846,2,W,8,4088
6847,2,W,8,4472
6848,2,R,8,4096
6849,2,R,8,4464
6850,2,W,8,4096
6851,2,W,8,4464
6852,2,R,8,4104
6853,2,R,8,4456
6854,2,W,8,4104
6855,2,W,8,4456
6856,2,R,8,4112
6857,2,R,8,4448
6858,2,W,8,4112
6859,2,W,8,4448
6860,2,R,8,4120
6861,2,R,8,4440
6862,2,W,8,4120
6863,2,W,8,4440
6864,2,R,8,4128
6865,2,R,8,4432
6866,2,W,8,4128
6867,2,W,8,4432
6868,2,R,8,4136
6869,2,R,8,4424
6870,2,W,8,4136
6871,2,W,8,4424
6872,2,R,8,4144
6873,2,R,8,4416
6874,2,W,8,4144
6875,2,W,8,4416
6876,2,R,8,4152
6877,2,R,8,4408
6878,2,W,8,4152
6879,2,W,8,4408
6880,2,R,8,4160
6881,2,R,8,4400
6882,2,W,8,4160
6883,2,W,8,4400
6884,2,R,8,4168
6885,2,R,8,4392
6886,2,W,8,4168
6887,2,W,8,4392
6888,2,R,8,4176
6889,2,R,8,4384
6890,2,W,8,4176
6891,2,W,8,4384
6892,2,R,8,4184
6893,2,R,8,4376
6894,2,W,8,4184
6895,2,W,8,4376
6896,2,R,8,4192
6897,2,R,8,4368
6898,2,W,8,4192
6899,2,W,8,4368
6900,2,R,8,4200
6901,2,R,8,4360
6902,2,W,8,4200
6903,2,W,8,4360
6904,2,R,8,4208
6905,2,R,8,4352
6906,2,W,8,4208
6907,2,W,8,4352
6908,2,R,8,4216
6909,2,R,8,4344
6910,2,W,8,4216
6911,2,W,8,4344
6912,2,R,8,4224
6913,2,R,8,4336
6914,2,W,8,4224
6915,2,W,8,4336
6916,2,R,8,4232
6917,2,R,8,4328
6918,2,W,8,4232
6919,2,W,8,4328
6920,2,R,8,4240
6921,2,R,8,4320
6922,2,W,8,4240
6923,2,W,8,4320
6924,2,R,8,4248
6925,2,R,8,4312
6926,2,W,8,4248
6927,2,W,8,4312
6928,2,R,8,4256
6929,2,R,8,4304
6930,2,W,8,4256
6931,2,W,8,4304
6932,2,R,8,4264
6933,2,R,8,4296
6934,2,W,8,4264
6935,2,W,8,4296
6936,2,R,8,4272
6937,2,R,8,4288
6938,2,W,8,4272
6939,2,W,8,4288
6940,2,Td,0,0
6941,0,R,8,1680
6942,0,R,8,5200
6943,0,W,8,1680
6944,0,W,8,5200
6945,0,R,8,1688
6946,0,R,8,5192
6947,0,W,8,1688
6948,0,W,8,5192
6949,0,R,8,1696
6950,0,R,8,5184
6951,0,W,8,1696
6952,0,W,8,5184
6953,0,R,8,1704
6954,0,R,8,5176
6955,0,W,8,1704
6956,0,W,8,5176
6957,0,R,8,1712
6958,0,R,8,5168
6959,0,W,8,1712
6960,0,W,8,5168
6961,0,R,8,1720
6962,0,R,8,5160
6963,0,W,8,1720
6964,0,W,8,5160
6965,0,R,8,1728
6966,0,R,8,5152
6967,0,W,8,1728
6968,0,W,8,5152
6969,0,R,8,1736
6970,0,R,8,5144
6971,0,W,8,1736
6972,0,W,8,5144
6973,0,R,8,1744
6974,0,R,8,5136
6975,0,W,8,1744
6976,0,W,8,5136
6977,0,R,8,1752
6978,0,R,8,5128
6979,0,W,8,1752
6980,0,W,8,5128
6981,0,R,8,1760
6982,0,R,8,5120
6983,0,W,8,1760
6984,0,W,8,5120
6985,0,R,8,1768
6986,0,R,8,5112
6987,0,W,8,1768
6988,0,W,8,5112
6989,0,R,8,1776
6990,0,R,8,5104
6991,0,W,8,1776
6992,0,W,8,5104
6993,0,R,8,1784
6994,0,R,8,5096
6995,0,W,8,1784
6996,0,W,8,5096
6997,0,R,8,1792
6998,0,R,8,5088
6999,0,W,8,1792
7000,0,W,8,5088
7001,0,R,8,1800
7002,0,R,8,5080
7003,0,W,8,1800
7004,0,W,8,5080
7005,0,R,8,1808
7006,0,R,8,5072
7007,0,W,8,1808
7008,0,W,8,5072
7009,0,R,8,1816
7010,0,R,8,5064
7011,0,W,8,1816
7012,0,W,8,5064
7013,0,R,8,1824
7014,0,R,8,5056
7015,0,W,8,1824
7016,0,W,8,5056
7017,0,R,8,1832
7018,0,R,8,5048
7019,0,W,8,1832
7020,0,W,8,5048
7021,0,R,8,1840
7022,0,R,8,5040
7023,0,W,8,1840
7024,0,W,8,5040
7025,0,R,8,1848
7026,0,R,8,5032
7027,0,W,8,1848
7028,0,W,8,5032
7029,0,R,8,1856
7030,0,R,8,5024
